CVE,Entidad,CVE_tipo,Periodo,Tipo,metro_area,iso_3166_2_code,census_fips_code,Cambio,Sigla
5,Coahuila,1,14/05/2020,Supermercados y farmacias,,MX-COA,,-14,Coah
5,Coahuila,1,15/05/2020,Supermercados y farmacias,,MX-COA,,-6,Coah
5,Coahuila,1,16/05/2020,Supermercados y farmacias,,MX-COA,,-6,Coah
5,Coahuila,1,17/05/2020,Supermercados y farmacias,,MX-COA,,-22,Coah
5,Coahuila,1,18/05/2020,Supermercados y farmacias,,MX-COA,,-14,Coah
5,Coahuila,1,19/05/2020,Supermercados y farmacias,,MX-COA,,-17,Coah
5,Coahuila,1,20/05/2020,Supermercados y farmacias,,MX-COA,,-13,Coah
5,Coahuila,1,21/05/2020,Supermercados y farmacias,,MX-COA,,-14,Coah
5,Coahuila,1,22/05/2020,Supermercados y farmacias,,MX-COA,,-10,Coah
5,Coahuila,1,23/05/2020,Supermercados y farmacias,,MX-COA,,-9,Coah
5,Coahuila,1,24/05/2020,Supermercados y farmacias,,MX-COA,,-21,Coah
5,Coahuila,1,25/05/2020,Supermercados y farmacias,,MX-COA,,-15,Coah
5,Coahuila,1,26/05/2020,Supermercados y farmacias,,MX-COA,,-18,Coah
5,Coahuila,1,27/05/2020,Supermercados y farmacias,,MX-COA,,-16,Coah
5,Coahuila,1,28/05/2020,Supermercados y farmacias,,MX-COA,,-15,Coah
5,Coahuila,1,29/05/2020,Supermercados y farmacias,,MX-COA,,-4,Coah
5,Coahuila,1,30/05/2020,Supermercados y farmacias,,MX-COA,,-2,Coah
5,Coahuila,1,31/05/2020,Supermercados y farmacias,,MX-COA,,-15,Coah
5,Coahuila,1,01/06/2020,Supermercados y farmacias,,MX-COA,,-7,Coah
5,Coahuila,1,02/06/2020,Supermercados y farmacias,,MX-COA,,-13,Coah
5,Coahuila,1,03/06/2020,Supermercados y farmacias,,MX-COA,,-11,Coah
5,Coahuila,1,04/06/2020,Supermercados y farmacias,,MX-COA,,-12,Coah
5,Coahuila,1,05/06/2020,Supermercados y farmacias,,MX-COA,,-7,Coah
5,Coahuila,1,06/06/2020,Supermercados y farmacias,,MX-COA,,-6,Coah
5,Coahuila,1,07/06/2020,Supermercados y farmacias,,MX-COA,,-18,Coah
5,Coahuila,1,08/06/2020,Supermercados y farmacias,,MX-COA,,-14,Coah
5,Coahuila,1,09/06/2020,Supermercados y farmacias,,MX-COA,,-17,Coah
5,Coahuila,1,10/06/2020,Supermercados y farmacias,,MX-COA,,-12,Coah
