periodo,fecha,cve_ent,Estado,Sigla,sexo,tipo_paciente,positivos,fallecimientos,sospechosos,merge
2020-05-23,23/05/2020,11,Guanajuato,Gto,2,2,142,40,54,0
2020-05-23,23/05/2020,12,Guerrero,Gro,1,1,314,2,290,0
2020-05-23,23/05/2020,12,Guerrero,Gro,1,2,136,49,105,0
2020-05-23,23/05/2020,12,Guerrero,Gro,2,1,338,11,348,0
2020-05-23,23/05/2020,12,Guerrero,Gro,2,2,298,108,203,0
2020-05-23,23/05/2020,13,Hidalgo,Hgo,1,1,308,7,110,0
2020-05-23,23/05/2020,13,Hidalgo,Hgo,1,2,181,57,32,0
2020-05-23,23/05/2020,13,Hidalgo,Hgo,2,1,331,16,96,0
2020-05-23,23/05/2020,13,Hidalgo,Hgo,2,2,372,119,76,0
2020-05-23,23/05/2020,14,Jalisco,Jal,1,1,355,7,325,0
2020-05-23,23/05/2020,14,Jalisco,Jal,1,2,108,24,42,0
2020-05-23,23/05/2020,14,Jalisco,Jal,2,1,463,7,286,0
2020-05-23,23/05/2020,14,Jalisco,Jal,2,2,206,64,73,0
2020-05-23,23/05/2020,15,México,Mex,1,1,2731,25,2910,0
2020-05-23,23/05/2020,15,México,Mex,1,2,1772,302,912,0
2020-05-23,23/05/2020,15,México,Mex,2,1,2740,69,2279,0
2020-05-23,23/05/2020,15,México,Mex,2,2,3363,769,1467,0
2020-05-23,23/05/2020,16,Michoacán,Mich,1,1,431,3,259,0
2020-05-23,23/05/2020,16,Michoacán,Mich,1,2,103,32,32,0
2020-05-23,23/05/2020,16,Michoacán,Mich,2,1,586,12,300,0
2020-05-23,23/05/2020,16,Michoacán,Mich,2,2,210,62,51,0
2020-05-23,23/05/2020,17,Morelos,Mor,1,1,228,7,73,0
2020-05-23,23/05/2020,17,Morelos,Mor,1,2,243,73,17,0
2020-05-23,23/05/2020,17,Morelos,Mor,2,1,247,16,64,0
2020-05-23,23/05/2020,17,Morelos,Mor,2,2,453,142,39,0
2020-05-23,23/05/2020,18,Nayarit,Nay,1,1,148,1,51,0
2020-05-23,23/05/2020,18,Nayarit,Nay,1,2,49,15,15,0
2020-05-23,23/05/2020,18,Nayarit,Nay,2,1,135,1,36,0
2020-05-23,23/05/2020,18,Nayarit,Nay,2,2,72,22,16,0
2020-05-23,23/05/2020,19,Nuevo León,NL,1,1,414,3,1016,0
2020-05-23,23/05/2020,19,Nuevo León,NL,1,2,86,19,58,0
2020-05-23,23/05/2020,19,Nuevo León,NL,2,1,494,8,845,0
2020-05-23,23/05/2020,19,Nuevo León,NL,2,2,126,32,79,0
2020-05-23,23/05/2020,20,Oaxaca,Oax,1,1,320,7,224,0
2020-05-23,23/05/2020,20,Oaxaca,Oax,1,2,99,30,38,0
2020-05-23,23/05/2020,20,Oaxaca,Oax,2,1,373,14,114,0
2020-05-23,23/05/2020,20,Oaxaca,Oax,2,2,172,43,76,0
2020-05-23,23/05/2020,21,Puebla,Pue,1,1,464,11,362,0
2020-05-23,23/05/2020,21,Puebla,Pue,1,2,346,62,94,0
2020-05-23,23/05/2020,21,Puebla,Pue,2,1,577,17,366,0
2020-05-23,23/05/2020,21,Puebla,Pue,2,2,628,161,169,0
2020-05-23,23/05/2020,22,Querétaro,Qro,1,1,221,1,108,0
2020-05-23,23/05/2020,22,Querétaro,Qro,1,2,84,21,21,0
2020-05-23,23/05/2020,22,Querétaro,Qro,2,1,212,4,68,0
2020-05-23,23/05/2020,22,Querétaro,Qro,2,2,152,36,18,0
2020-05-23,23/05/2020,23,Quintana Roo,Q. Roo,1,1,383,3,40,0
2020-05-23,23/05/2020,23,Quintana Roo,Q. Roo,1,2,245,89,27,0
2020-05-23,23/05/2020,23,Quintana Roo,Q. Roo,2,1,455,6,55,0
2020-05-23,23/05/2020,23,Quintana Roo,Q. Roo,2,2,497,191,37,0
2020-05-23,23/05/2020,24,San Luis Potosí,SLP,1,1,230,1,70,0
2020-05-23,23/05/2020,24,San Luis Potosí,SLP,1,2,43,11,4,0
2020-05-23,23/05/2020,24,San Luis Potosí,SLP,2,1,306,3,92,0
2020-05-23,23/05/2020,24,San Luis Potosí,SLP,2,2,61,11,15,0
2020-05-23,23/05/2020,25,Sinaloa,Sin,1,1,720,11,293,0
2020-05-23,23/05/2020,25,Sinaloa,Sin,1,2,389,116,115,0
2020-05-23,23/05/2020,25,Sinaloa,Sin,2,1,725,21,296,0
2020-05-23,23/05/2020,25,Sinaloa,Sin,2,2,604,229,152,0
2020-05-23,23/05/2020,26,Sonora,Son,1,1,411,3,512,0
2020-05-23,23/05/2020,26,Sonora,Son,1,2,156,34,93,0
2020-05-23,23/05/2020,26,Sonora,Son,2,1,529,10,473,0
2020-05-23,23/05/2020,26,Sonora,Son,2,2,168,27,131,0
2020-05-23,23/05/2020,27,Tabasco,Tab,1,1,960,29,304,0
2020-05-23,23/05/2020,27,Tabasco,Tab,1,2,355,117,49,0
2020-05-23,23/05/2020,27,Tabasco,Tab,2,1,1153,61,327,0
2020-05-23,23/05/2020,27,Tabasco,Tab,2,2,576,184,66,0
2020-05-23,23/05/2020,28,Tamaulipas,Tamps,1,1,347,6,498,0
2020-05-23,23/05/2020,28,Tamaulipas,Tamps,1,2,72,23,30,0
2020-05-23,23/05/2020,28,Tamaulipas,Tamps,2,1,661,18,547,0
2020-05-23,23/05/2020,28,Tamaulipas,Tamps,2,2,103,29,35,0
2020-05-23,23/05/2020,29,Tlaxcala,Tlax,1,1,227,4,157,0
2020-05-23,23/05/2020,29,Tlaxcala,Tlax,1,2,103,27,20,0
2020-05-23,23/05/2020,29,Tlaxcala,Tlax,2,1,236,17,118,0
2020-05-23,23/05/2020,29,Tlaxcala,Tlax,2,2,183,69,34,0
2020-05-23,23/05/2020,30,Veracruz,Ver,1,1,601,5,359,0
2020-05-23,23/05/2020,30,Veracruz,Ver,1,2,423,120,148,0
2020-05-23,23/05/2020,30,Veracruz,Ver,2,1,785,18,392,0
2020-05-23,23/05/2020,30,Veracruz,Ver,2,2,880,208,279,0
2020-05-23,23/05/2020,31,Yucatán,Yuc,1,1,464,1,131,0
2020-05-23,23/05/2020,31,Yucatán,Yuc,1,2,127,41,10,0
2020-05-23,23/05/2020,31,Yucatán,Yuc,2,1,610,4,141,0
2020-05-23,23/05/2020,31,Yucatán,Yuc,2,2,218,62,20,0
2020-05-23,23/05/2020,32,Zacatecas,Zac,1,1,68,0,18,0
2020-05-23,23/05/2020,32,Zacatecas,Zac,1,2,29,9,5,0
2020-05-23,23/05/2020,32,Zacatecas,Zac,2,1,90,3,17,0
2020-05-23,23/05/2020,32,Zacatecas,Zac,2,2,43,15,9,0
2020-05-24,24/05/2020,1,Aguascalientes,Ags,1,1,272,1,55,0
2020-05-24,24/05/2020,1,Aguascalientes,Ags,1,2,41,7,8,0
2020-05-24,24/05/2020,1,Aguascalientes,Ags,2,1,242,2,32,0
2020-05-24,24/05/2020,1,Aguascalientes,Ags,2,2,61,15,11,0
2020-05-24,24/05/2020,2,Baja California,BC,1,1,1142,19,215,0
2020-05-24,24/05/2020,2,Baja California,BC,1,2,741,225,168,0
2020-05-24,24/05/2020,2,Baja California,BC,2,1,1081,25,200,0
2020-05-24,24/05/2020,2,Baja California,BC,2,2,1254,424,199,0
2020-05-24,24/05/2020,3,Baja California Sur,BCS,1,1,199,1,46,0
2020-05-24,24/05/2020,3,Baja California Sur,BCS,1,2,39,14,3,0
2020-05-24,24/05/2020,3,Baja California Sur,BCS,2,1,246,4,34,0
2020-05-24,24/05/2020,3,Baja California Sur,BCS,2,2,49,12,11,0
2020-05-24,24/05/2020,4,Campeche,Camp,1,1,85,1,28,0
2020-05-24,24/05/2020,4,Campeche,Camp,1,2,39,13,8,0
2020-05-24,24/05/2020,4,Campeche,Camp,2,1,189,3,22,0
2020-05-24,24/05/2020,4,Campeche,Camp,2,2,116,29,4,0
2020-05-24,24/05/2020,5,Coahuila,Coah,1,1,321,3,738,0
2020-05-24,24/05/2020,5,Coahuila,Coah,1,2,60,23,56,0
2020-05-24,24/05/2020,5,Coahuila,Coah,2,1,359,3,728,0
2020-05-24,24/05/2020,5,Coahuila,Coah,2,2,84,36,67,0
2020-05-24,24/05/2020,6,Colima,Col,1,1,25,0,8,0
2020-05-24,24/05/2020,6,Colima,Col,1,2,17,6,8,0
2020-05-24,24/05/2020,6,Colima,Col,2,1,29,0,5,0
2020-05-24,24/05/2020,6,Colima,Col,2,2,41,7,8,0
2020-05-24,24/05/2020,7,Chiapas,Chis,1,1,335,3,80,0
2020-05-24,24/05/2020,7,Chiapas,Chis,1,2,123,18,19,0
2020-05-24,24/05/2020,7,Chiapas,Chis,2,1,472,9,75,0
2020-05-24,24/05/2020,7,Chiapas,Chis,2,2,234,43,60,0
2020-05-24,24/05/2020,8,Chihuahua,Chih,1,1,257,3,337,0
2020-05-24,24/05/2020,8,Chihuahua,Chih,1,2,256,80,192,0
2020-05-24,24/05/2020,8,Chihuahua,Chih,2,1,241,8,280,0
2020-05-24,24/05/2020,8,Chihuahua,Chih,2,2,432,157,269,0
2020-05-24,24/05/2020,9,Ciudad de México,CDMX,1,1,6612,56,2075,0
2020-05-24,24/05/2020,9,Ciudad de México,CDMX,1,2,2131,425,474,0
2020-05-24,24/05/2020,9,Ciudad de México,CDMX,2,1,7099,128,1868,0
2020-05-24,24/05/2020,9,Ciudad de México,CDMX,2,2,3840,1046,796,0
2020-05-24,24/05/2020,10,Durango,Dgo,1,1,90,2,66,0
2020-05-24,24/05/2020,10,Durango,Dgo,1,2,32,8,21,0
2020-05-24,24/05/2020,10,Durango,Dgo,2,1,74,2,82,0
2020-05-24,24/05/2020,10,Durango,Dgo,2,2,37,14,12,0
2020-05-24,24/05/2020,11,Guanajuato,Gto,1,1,393,3,264,0
2020-05-24,24/05/2020,11,Guanajuato,Gto,1,2,91,28,35,0
2020-05-24,24/05/2020,11,Guanajuato,Gto,2,1,425,15,232,0
2020-05-24,24/05/2020,11,Guanajuato,Gto,2,2,145,43,62,0
2020-05-24,24/05/2020,12,Guerrero,Gro,1,1,347,2,266,0
2020-05-24,24/05/2020,12,Guerrero,Gro,1,2,149,49,96,0
2020-05-24,24/05/2020,12,Guerrero,Gro,2,1,384,11,325,0
2020-05-24,24/05/2020,12,Guerrero,Gro,2,2,325,113,188,0
2020-05-24,24/05/2020,13,Hidalgo,Hgo,1,1,336,7,104,0
2020-05-24,24/05/2020,13,Hidalgo,Hgo,1,2,184,56,38,0
2020-05-24,24/05/2020,13,Hidalgo,Hgo,2,1,343,16,99,0
2020-05-24,24/05/2020,13,Hidalgo,Hgo,2,2,380,120,85,0
2020-05-24,24/05/2020,14,Jalisco,Jal,1,1,377,7,208,0
2020-05-24,24/05/2020,14,Jalisco,Jal,1,2,113,26,38,0
2020-05-24,24/05/2020,14,Jalisco,Jal,2,1,472,7,212,0
2020-05-24,24/05/2020,14,Jalisco,Jal,2,2,218,67,53,0
2020-05-24,24/05/2020,15,México,Mex,1,1,2861,26,2603,0
2020-05-24,24/05/2020,15,México,Mex,1,2,1839,304,859,0
2020-05-24,24/05/2020,15,México,Mex,2,1,2868,71,2033,0
2020-05-24,24/05/2020,15,México,Mex,2,2,3489,774,1377,0
2020-05-24,24/05/2020,16,Michoacán,Mich,1,1,447,3,259,0
2020-05-24,24/05/2020,16,Michoacán,Mich,1,2,103,32,40,0
2020-05-24,24/05/2020,16,Michoacán,Mich,2,1,608,12,301,0
2020-05-24,24/05/2020,16,Michoacán,Mich,2,2,210,63,55,0
2020-05-24,24/05/2020,17,Morelos,Mor,1,1,247,7,48,0
2020-05-24,24/05/2020,17,Morelos,Mor,1,2,242,71,15,0
2020-05-24,24/05/2020,17,Morelos,Mor,2,1,259,16,43,0
2020-05-24,24/05/2020,17,Morelos,Mor,2,2,465,142,31,0
2020-05-24,24/05/2020,18,Nayarit,Nay,1,1,150,1,41,0
2020-05-24,24/05/2020,18,Nayarit,Nay,1,2,52,16,13,0
2020-05-24,24/05/2020,18,Nayarit,Nay,2,1,141,1,24,0
2020-05-24,24/05/2020,18,Nayarit,Nay,2,2,78,22,15,0
2020-05-24,24/05/2020,19,Nuevo León,NL,1,1,425,3,1068,0
2020-05-24,24/05/2020,19,Nuevo León,NL,1,2,91,19,58,0
2020-05-24,24/05/2020,19,Nuevo León,NL,2,1,506,8,870,0
2020-05-24,24/05/2020,19,Nuevo León,NL,2,2,127,32,72,0
2020-05-24,24/05/2020,20,Oaxaca,Oax,1,1,333,7,206,0
2020-05-24,24/05/2020,20,Oaxaca,Oax,1,2,103,33,37,0
2020-05-24,24/05/2020,20,Oaxaca,Oax,2,1,384,15,106,0
2020-05-24,24/05/2020,20,Oaxaca,Oax,2,2,181,46,74,0
2020-05-24,24/05/2020,21,Puebla,Pue,1,1,478,11,362,0
2020-05-24,24/05/2020,21,Puebla,Pue,1,2,361,64,100,0
2020-05-24,24/05/2020,21,Puebla,Pue,2,1,595,18,411,0
2020-05-24,24/05/2020,21,Puebla,Pue,2,2,648,164,174,0
2020-05-24,24/05/2020,22,Querétaro,Qro,1,1,226,1,103,0
2020-05-24,24/05/2020,22,Querétaro,Qro,1,2,88,24,23,0
2020-05-24,24/05/2020,22,Querétaro,Qro,2,1,220,4,63,0
2020-05-24,24/05/2020,22,Querétaro,Qro,2,2,154,38,26,0
2020-05-24,24/05/2020,23,Quintana Roo,Q. Roo,1,1,391,3,47,0
2020-05-24,24/05/2020,23,Quintana Roo,Q. Roo,1,2,249,90,23,0
2020-05-24,24/05/2020,23,Quintana Roo,Q. Roo,2,1,462,6,63,0
2020-05-24,24/05/2020,23,Quintana Roo,Q. Roo,2,2,507,193,24,0
2020-05-24,24/05/2020,24,San Luis Potosí,SLP,1,1,250,2,60,0
2020-05-24,24/05/2020,24,San Luis Potosí,SLP,1,2,44,13,6,0
2020-05-24,24/05/2020,24,San Luis Potosí,SLP,2,1,334,4,63,0
2020-05-24,24/05/2020,24,San Luis Potosí,SLP,2,2,64,17,7,0
2020-05-24,24/05/2020,25,Sinaloa,Sin,1,1,767,11,240,0
2020-05-24,24/05/2020,25,Sinaloa,Sin,1,2,420,123,77,0
2020-05-24,24/05/2020,25,Sinaloa,Sin,2,1,772,21,230,0
2020-05-24,24/05/2020,25,Sinaloa,Sin,2,2,628,232,129,0
2020-05-24,24/05/2020,26,Sonora,Son,1,1,486,3,431,0
2020-05-24,24/05/2020,26,Sonora,Son,1,2,176,37,73,0
2020-05-24,24/05/2020,26,Sonora,Son,2,1,588,10,422,0
2020-05-24,24/05/2020,26,Sonora,Son,2,2,190,30,107,0
2020-05-24,24/05/2020,27,Tabasco,Tab,1,1,992,29,303,0
2020-05-24,24/05/2020,27,Tabasco,Tab,1,2,365,119,45,0
2020-05-24,24/05/2020,27,Tabasco,Tab,2,1,1197,62,317,0
2020-05-24,24/05/2020,27,Tabasco,Tab,2,2,594,185,65,0
2020-05-24,24/05/2020,28,Tamaulipas,Tamps,1,1,357,7,571,0
2020-05-24,24/05/2020,28,Tamaulipas,Tamps,1,2,72,23,40,0
2020-05-24,24/05/2020,28,Tamaulipas,Tamps,2,1,679,18,623,0
2020-05-24,24/05/2020,28,Tamaulipas,Tamps,2,2,104,29,45,0
2020-05-24,24/05/2020,29,Tlaxcala,Tlax,1,1,238,4,121,0
2020-05-24,24/05/2020,29,Tlaxcala,Tlax,1,2,105,27,22,0
2020-05-24,24/05/2020,29,Tlaxcala,Tlax,2,1,252,17,87,0
2020-05-24,24/05/2020,29,Tlaxcala,Tlax,2,2,187,70,35,0
2020-05-24,24/05/2020,30,Veracruz,Ver,1,1,611,5,383,0
2020-05-24,24/05/2020,30,Veracruz,Ver,1,2,443,127,139,0
2020-05-24,24/05/2020,30,Veracruz,Ver,2,1,801,18,393,0
2020-05-24,24/05/2020,30,Veracruz,Ver,2,2,914,225,270,0
2020-05-24,24/05/2020,31,Yucatán,Yuc,1,1,488,2,107,0
2020-05-24,24/05/2020,31,Yucatán,Yuc,1,2,135,42,7,0
2020-05-24,24/05/2020,31,Yucatán,Yuc,2,1,634,4,135,0
2020-05-24,24/05/2020,31,Yucatán,Yuc,2,2,230,66,7,0
2020-05-24,24/05/2020,32,Zacatecas,Zac,1,1,69,0,11,0
2020-05-24,24/05/2020,32,Zacatecas,Zac,1,2,29,9,3,0
2020-05-24,24/05/2020,32,Zacatecas,Zac,2,1,95,3,12,0
2020-05-24,24/05/2020,32,Zacatecas,Zac,2,2,43,15,5,0
2020-05-25,25/05/2020,1,Aguascalientes,Ags,1,1,287,1,28,0
2020-05-25,25/05/2020,1,Aguascalientes,Ags,1,2,46,7,7,0
2020-05-25,25/05/2020,1,Aguascalientes,Ags,2,1,252,2,16,0
2020-05-25,25/05/2020,1,Aguascalientes,Ags,2,2,64,15,10,0
2020-05-25,25/05/2020,2,Baja California,BC,1,1,1153,19,262,0
2020-05-25,25/05/2020,2,Baja California,BC,1,2,744,227,189,0
2020-05-25,25/05/2020,2,Baja California,BC,2,1,1093,25,238,0
2020-05-25,25/05/2020,2,Baja California,BC,2,2,1260,432,226,0
2020-05-25,25/05/2020,3,Baja California Sur,BCS,1,1,204,1,32,0
2020-05-25,25/05/2020,3,Baja California Sur,BCS,1,2,39,14,3,0
2020-05-25,25/05/2020,3,Baja California Sur,BCS,2,1,249,4,37,0
2020-05-25,25/05/2020,3,Baja California Sur,BCS,2,2,49,13,9,0
2020-05-25,25/05/2020,4,Campeche,Camp,1,1,93,1,16,0
2020-05-25,25/05/2020,4,Campeche,Camp,1,2,40,13,14,0
2020-05-25,25/05/2020,4,Campeche,Camp,2,1,192,3,33,0
2020-05-25,25/05/2020,4,Campeche,Camp,2,2,118,31,11,0
2020-05-25,25/05/2020,5,Coahuila,Coah,1,1,343,4,736,0
2020-05-25,25/05/2020,5,Coahuila,Coah,1,2,61,24,65,0
2020-05-25,25/05/2020,5,Coahuila,Coah,2,1,388,4,734,0
2020-05-25,25/05/2020,5,Coahuila,Coah,2,2,84,36,74,0
2020-05-25,25/05/2020,6,Colima,Col,1,1,27,0,8,0
2020-05-25,25/05/2020,6,Colima,Col,1,2,18,6,8,0
2020-05-25,25/05/2020,6,Colima,Col,2,1,29,0,10,0
2020-05-25,25/05/2020,6,Colima,Col,2,2,41,10,10,0
2020-05-25,25/05/2020,7,Chiapas,Chis,1,1,349,3,95,0
2020-05-25,25/05/2020,7,Chiapas,Chis,1,2,131,20,21,0
2020-05-25,25/05/2020,7,Chiapas,Chis,2,1,489,9,97,0
2020-05-25,25/05/2020,7,Chiapas,Chis,2,2,255,44,52,0
2020-05-25,25/05/2020,8,Chihuahua,Chih,1,1,258,3,358,0
2020-05-25,25/05/2020,8,Chihuahua,Chih,1,2,259,82,217,0
2020-05-25,25/05/2020,8,Chihuahua,Chih,2,1,241,8,306,0
2020-05-25,25/05/2020,8,Chihuahua,Chih,2,2,435,161,310,0
2020-05-25,25/05/2020,9,Ciudad de México,CDMX,1,1,6814,59,2219,0
2020-05-25,25/05/2020,9,Ciudad de México,CDMX,1,2,2189,446,473,0
2020-05-25,25/05/2020,9,Ciudad de México,CDMX,2,1,7292,133,2139,0
2020-05-25,25/05/2020,9,Ciudad de México,CDMX,2,2,3940,1072,806,0
2020-05-25,25/05/2020,10,Durango,Dgo,1,1,92,2,70,0
2020-05-25,25/05/2020,10,Durango,Dgo,1,2,34,8,21,0
2020-05-25,25/05/2020,10,Durango,Dgo,2,1,82,2,78,0
2020-05-25,25/05/2020,10,Durango,Dgo,2,2,38,14,16,0
2020-05-25,25/05/2020,11,Guanajuato,Gto,1,1,419,3,203,0
2020-05-25,25/05/2020,11,Guanajuato,Gto,1,2,99,28,25,0
2020-05-25,25/05/2020,11,Guanajuato,Gto,2,1,447,16,181,0
2020-05-25,25/05/2020,11,Guanajuato,Gto,2,2,162,45,55,0
2020-05-25,25/05/2020,12,Guerrero,Gro,1,1,384,2,270,0
2020-05-25,25/05/2020,12,Guerrero,Gro,1,2,157,52,107,0
2020-05-25,25/05/2020,12,Guerrero,Gro,2,1,417,12,336,0
2020-05-25,25/05/2020,12,Guerrero,Gro,2,2,343,116,209,0
2020-05-25,25/05/2020,13,Hidalgo,Hgo,1,1,361,7,84,0
2020-05-25,25/05/2020,13,Hidalgo,Hgo,1,2,192,56,41,0
2020-05-25,25/05/2020,13,Hidalgo,Hgo,2,1,367,16,81,0
2020-05-25,25/05/2020,13,Hidalgo,Hgo,2,2,399,123,79,0
2020-05-25,25/05/2020,14,Jalisco,Jal,1,1,402,7,164,0
2020-05-25,25/05/2020,14,Jalisco,Jal,1,2,120,30,48,0
2020-05-25,25/05/2020,14,Jalisco,Jal,2,1,490,7,182,0
2020-05-25,25/05/2020,14,Jalisco,Jal,2,2,226,71,68,0
2020-05-25,25/05/2020,15,México,Mex,1,1,2989,29,2517,0
2020-05-25,25/05/2020,15,México,Mex,1,2,1901,312,876,0
2020-05-25,25/05/2020,15,México,Mex,2,1,3018,73,1964,0
2020-05-25,25/05/2020,15,México,Mex,2,2,3615,794,1363,0
2020-05-25,25/05/2020,16,Michoacán,Mich,1,1,457,3,309,0
2020-05-25,25/05/2020,16,Michoacán,Mich,1,2,104,32,52,0
2020-05-25,25/05/2020,16,Michoacán,Mich,2,1,624,13,312,0
2020-05-25,25/05/2020,16,Michoacán,Mich,2,2,217,65,58,0
2020-05-25,25/05/2020,17,Morelos,Mor,1,1,253,7,57,0
2020-05-25,25/05/2020,17,Morelos,Mor,1,2,242,71,20,0
2020-05-25,25/05/2020,17,Morelos,Mor,2,1,270,16,44,0
2020-05-25,25/05/2020,17,Morelos,Mor,2,2,467,144,43,0
2020-05-25,25/05/2020,18,Nayarit,Nay,1,1,157,1,34,0
2020-05-25,25/05/2020,18,Nayarit,Nay,1,2,55,16,13,0
2020-05-25,25/05/2020,18,Nayarit,Nay,2,1,144,1,26,0
2020-05-25,25/05/2020,18,Nayarit,Nay,2,2,83,22,9,0
2020-05-25,25/05/2020,19,Nuevo León,NL,1,1,430,3,1066,0
2020-05-25,25/05/2020,19,Nuevo León,NL,1,2,96,22,57,0
2020-05-25,25/05/2020,19,Nuevo León,NL,2,1,510,8,878,0
2020-05-25,25/05/2020,19,Nuevo León,NL,2,2,132,35,74,0
2020-05-25,25/05/2020,20,Oaxaca,Oax,1,1,359,7,185,0
2020-05-25,25/05/2020,20,Oaxaca,Oax,1,2,108,34,35,0
2020-05-25,25/05/2020,20,Oaxaca,Oax,2,1,409,16,92,0
2020-05-25,25/05/2020,20,Oaxaca,Oax,2,2,194,50,64,0
2020-05-25,25/05/2020,21,Puebla,Pue,1,1,502,11,417,0
2020-05-25,25/05/2020,21,Puebla,Pue,1,2,364,66,128,0
2020-05-25,25/05/2020,21,Puebla,Pue,2,1,639,18,466,0
2020-05-25,25/05/2020,21,Puebla,Pue,2,2,660,166,211,0
2020-05-25,25/05/2020,22,Querétaro,Qro,1,1,229,1,96,0
2020-05-25,25/05/2020,22,Querétaro,Qro,1,2,94,24,17,0
2020-05-25,25/05/2020,22,Querétaro,Qro,2,1,226,4,60,0
2020-05-25,25/05/2020,22,Querétaro,Qro,2,2,161,41,19,0
2020-05-25,25/05/2020,23,Quintana Roo,Q. Roo,1,1,400,3,46,0
2020-05-25,25/05/2020,23,Quintana Roo,Q. Roo,1,2,253,91,23,0
2020-05-25,25/05/2020,23,Quintana Roo,Q. Roo,2,1,474,6,58,0
2020-05-25,25/05/2020,23,Quintana Roo,Q. Roo,2,2,514,194,25,0
2020-05-25,25/05/2020,24,San Luis Potosí,SLP,1,1,250,2,76,0
2020-05-25,25/05/2020,24,San Luis Potosí,SLP,1,2,44,14,8,0
2020-05-25,25/05/2020,24,San Luis Potosí,SLP,2,1,333,7,77,0
2020-05-25,25/05/2020,24,San Luis Potosí,SLP,2,2,65,17,8,0
2020-05-25,25/05/2020,25,Sinaloa,Sin,1,1,856,13,141,0
2020-05-25,25/05/2020,25,Sinaloa,Sin,1,2,445,126,54,0
2020-05-25,25/05/2020,25,Sinaloa,Sin,2,1,827,23,181,0
2020-05-25,25/05/2020,25,Sinaloa,Sin,2,2,666,240,103,0
2020-05-25,25/05/2020,26,Sonora,Son,1,1,489,3,445,0
2020-05-25,25/05/2020,26,Sonora,Son,1,2,177,39,69,0
2020-05-25,25/05/2020,26,Sonora,Son,2,1,592,10,466,0
2020-05-25,25/05/2020,26,Sonora,Son,2,2,193,32,97,0
2020-05-25,25/05/2020,27,Tabasco,Tab,1,1,1017,29,340,0
2020-05-25,25/05/2020,27,Tabasco,Tab,1,2,375,131,51,0
2020-05-25,25/05/2020,27,Tabasco,Tab,2,1,1232,64,345,0
2020-05-25,25/05/2020,27,Tabasco,Tab,2,2,612,194,64,0
2020-05-25,25/05/2020,28,Tamaulipas,Tamps,1,1,382,8,675,0
2020-05-25,25/05/2020,28,Tamaulipas,Tamps,1,2,76,23,37,0
2020-05-25,25/05/2020,28,Tamaulipas,Tamps,2,1,724,18,731,0
2020-05-25,25/05/2020,28,Tamaulipas,Tamps,2,2,107,31,43,0
2020-05-25,25/05/2020,29,Tlaxcala,Tlax,1,1,258,6,78,0
2020-05-25,25/05/2020,29,Tlaxcala,Tlax,1,2,112,30,16,0
2020-05-25,25/05/2020,29,Tlaxcala,Tlax,2,1,263,19,73,0
2020-05-25,25/05/2020,29,Tlaxcala,Tlax,2,2,194,74,30,0
2020-05-25,25/05/2020,30,Veracruz,Ver,1,1,650,7,350,0
2020-05-25,25/05/2020,30,Veracruz,Ver,1,2,467,129,122,0
2020-05-25,25/05/2020,30,Veracruz,Ver,2,1,859,19,355,0
2020-05-25,25/05/2020,30,Veracruz,Ver,2,2,968,228,233,0
2020-05-25,25/05/2020,31,Yucatán,Yuc,1,1,499,2,134,0
2020-05-25,25/05/2020,31,Yucatán,Yuc,1,2,138,43,8,0
2020-05-25,25/05/2020,31,Yucatán,Yuc,2,1,652,4,150,0
2020-05-25,25/05/2020,31,Yucatán,Yuc,2,2,233,72,11,0
2020-05-25,25/05/2020,32,Zacatecas,Zac,1,1,70,0,11,0
2020-05-25,25/05/2020,32,Zacatecas,Zac,1,2,29,9,3,0
2020-05-25,25/05/2020,32,Zacatecas,Zac,2,1,101,4,10,0
2020-05-25,25/05/2020,32,Zacatecas,Zac,2,2,43,15,13,0
2020-05-26,26/05/2020,1,Aguascalientes,Ags,1,1,299,1,41,0
2020-05-26,26/05/2020,1,Aguascalientes,Ags,1,2,49,8,10,0
2020-05-26,26/05/2020,1,Aguascalientes,Ags,2,1,258,2,34,0
2020-05-26,26/05/2020,1,Aguascalientes,Ags,2,2,70,18,10,0
2020-05-26,26/05/2020,2,Baja California,BC,1,1,1199,12,276,0
2020-05-26,26/05/2020,2,Baja California,BC,1,2,782,249,184,0
2020-05-26,26/05/2020,2,Baja California,BC,2,1,1127,10,221,0
2020-05-26,26/05/2020,2,Baja California,BC,2,2,1313,467,228,0
2020-05-26,26/05/2020,3,Baja California Sur,BCS,1,1,206,1,48,0
2020-05-26,26/05/2020,3,Baja California Sur,BCS,1,2,40,14,5,0
2020-05-26,26/05/2020,3,Baja California Sur,BCS,2,1,252,4,54,0
2020-05-26,26/05/2020,3,Baja California Sur,BCS,2,2,51,13,9,0
2020-05-26,26/05/2020,4,Campeche,Camp,1,1,95,2,36,0
2020-05-26,26/05/2020,4,Campeche,Camp,1,2,40,13,17,0
2020-05-26,26/05/2020,4,Campeche,Camp,2,1,198,4,59,0
2020-05-26,26/05/2020,4,Campeche,Camp,2,2,119,36,17,0
2020-05-26,26/05/2020,5,Coahuila,Coah,1,1,363,4,800,0
2020-05-26,26/05/2020,5,Coahuila,Coah,1,2,60,24,72,0
2020-05-26,26/05/2020,5,Coahuila,Coah,2,1,408,4,810,0
2020-05-26,26/05/2020,5,Coahuila,Coah,2,2,86,35,89,0
