yearm,CVE_construccion,anio,mes,month,codigo_actividad,descripcion_actividad,codigo_entidad,entidad,vp_total_entidad,unidad_medida,estatus,Tipo,vp_total_entidad_1
01/12/2012,6,2012,12,diciembre,23,Construcción,14,Jalisco,321789.065384,Miles de pesos constantes,Cifras definitivas,Otras construcciones,230968.968682
01/01/2013,6,2013,1,enero,23,Construcción,14,Jalisco,238695.719968,Miles de pesos constantes,Cifras definitivas,Otras construcciones,197130.38427
01/02/2013,6,2013,2,febrero,23,Construcción,14,Jalisco,171382.089194,Miles de pesos constantes,Cifras definitivas,Otras construcciones,210209.790439
01/03/2013,6,2013,3,marzo,23,Construcción,14,Jalisco,218424.877239,Miles de pesos constantes,Cifras definitivas,Otras construcciones,224631.470636
01/04/2013,6,2013,4,abril,23,Construcción,14,Jalisco,269261.2016,Miles de pesos constantes,Cifras definitivas,Otras construcciones,166244.032684
01/05/2013,6,2013,5,mayo,23,Construcción,14,Jalisco,352988.361199,Miles de pesos constantes,Cifras definitivas,Otras construcciones,203429.903173
01/06/2013,6,2013,6,junio,23,Construcción,14,Jalisco,431000.935182,Miles de pesos constantes,Cifras definitivas,Otras construcciones,175308.530015
01/07/2013,6,2013,7,julio,23,Construcción,14,Jalisco,337127.101352,Miles de pesos constantes,Cifras definitivas,Otras construcciones,253103.017764
01/08/2013,6,2013,8,agosto,23,Construcción,14,Jalisco,339060.160879,Miles de pesos constantes,Cifras definitivas,Otras construcciones,298322.344368
01/09/2013,6,2013,9,septiembre,23,Construcción,14,Jalisco,302753.173136,Miles de pesos constantes,Cifras definitivas,Otras construcciones,297644.037507
01/10/2013,6,2013,10,octubre,23,Construcción,14,Jalisco,194502.650574,Miles de pesos constantes,Cifras definitivas,Otras construcciones,285174.847146
01/11/2013,6,2013,11,noviembre,23,Construcción,14,Jalisco,157121.273677,Miles de pesos constantes,Cifras definitivas,Otras construcciones,325716.226569
01/12/2013,6,2013,12,diciembre,23,Construcción,14,Jalisco,210258.55702,Miles de pesos constantes,Cifras definitivas,Otras construcciones,321789.065384
01/01/2014,6,2014,1,enero,23,Construcción,14,Jalisco,87813.524078,Miles de pesos constantes,Cifras definitivas,Otras construcciones,238695.719968
01/02/2014,6,2014,2,febrero,23,Construcción,14,Jalisco,105300.14229,Miles de pesos constantes,Cifras definitivas,Otras construcciones,171382.089194
01/03/2014,6,2014,3,marzo,23,Construcción,14,Jalisco,109520.673716,Miles de pesos constantes,Cifras definitivas,Otras construcciones,218424.877239
01/04/2014,6,2014,4,abril,23,Construcción,14,Jalisco,126611.985114,Miles de pesos constantes,Cifras definitivas,Otras construcciones,269261.2016
01/05/2014,6,2014,5,mayo,23,Construcción,14,Jalisco,137289.613876,Miles de pesos constantes,Cifras definitivas,Otras construcciones,352988.361199
01/06/2014,6,2014,6,junio,23,Construcción,14,Jalisco,109924.732977,Miles de pesos constantes,Cifras definitivas,Otras construcciones,431000.935182
01/07/2014,6,2014,7,julio,23,Construcción,14,Jalisco,109706.619989,Miles de pesos constantes,Cifras definitivas,Otras construcciones,337127.101352
01/08/2014,6,2014,8,agosto,23,Construcción,14,Jalisco,138453.116558,Miles de pesos constantes,Cifras definitivas,Otras construcciones,339060.160879
01/09/2014,6,2014,9,septiembre,23,Construcción,14,Jalisco,151440.03601,Miles de pesos constantes,Cifras definitivas,Otras construcciones,302753.173136
01/10/2014,6,2014,10,octubre,23,Construcción,14,Jalisco,84148.089954,Miles de pesos constantes,Cifras definitivas,Otras construcciones,194502.650574
01/11/2014,6,2014,11,noviembre,23,Construcción,14,Jalisco,89571.62152,Miles de pesos constantes,Cifras definitivas,Otras construcciones,157121.273677
01/12/2014,6,2014,12,diciembre,23,Construcción,14,Jalisco,126815.491318,Miles de pesos constantes,Cifras definitivas,Otras construcciones,210258.55702
01/01/2015,6,2015,1,enero,23,Construcción,14,Jalisco,98608.605816,Miles de pesos constantes,Cifras definitivas,Otras construcciones,87813.524078
01/02/2015,6,2015,2,febrero,23,Construcción,14,Jalisco,94462.73910799999,Miles de pesos constantes,Cifras definitivas,Otras construcciones,105300.14229
01/03/2015,6,2015,3,marzo,23,Construcción,14,Jalisco,372150.436938,Miles de pesos constantes,Cifras definitivas,Otras construcciones,109520.673716
01/04/2015,6,2015,4,abril,23,Construcción,14,Jalisco,217770.299052,Miles de pesos constantes,Cifras definitivas,Otras construcciones,126611.985114
01/05/2015,6,2015,5,mayo,23,Construcción,14,Jalisco,255316.047174,Miles de pesos constantes,Cifras definitivas,Otras construcciones,137289.613876
01/06/2015,6,2015,6,junio,23,Construcción,14,Jalisco,216556.752788,Miles de pesos constantes,Cifras definitivas,Otras construcciones,109924.732977
01/07/2015,6,2015,7,julio,23,Construcción,14,Jalisco,220248.149973,Miles de pesos constantes,Cifras definitivas,Otras construcciones,109706.619989
01/08/2015,6,2015,8,agosto,23,Construcción,14,Jalisco,214462.432484,Miles de pesos constantes,Cifras definitivas,Otras construcciones,138453.116558
01/09/2015,6,2015,9,septiembre,23,Construcción,14,Jalisco,177708.46032,Miles de pesos constantes,Cifras definitivas,Otras construcciones,151440.03601
01/10/2015,6,2015,10,octubre,23,Construcción,14,Jalisco,241488.335599,Miles de pesos constantes,Cifras definitivas,Otras construcciones,84148.089954
01/11/2015,6,2015,11,noviembre,23,Construcción,14,Jalisco,158691.624776,Miles de pesos constantes,Cifras definitivas,Otras construcciones,89571.62152
01/12/2015,6,2015,12,diciembre,23,Construcción,14,Jalisco,160933.597996,Miles de pesos constantes,Cifras definitivas,Otras construcciones,126815.491318
01/01/2016,6,2016,1,enero,23,Construcción,14,Jalisco,112549.982214,Miles de pesos constantes,Cifras definitivas,Otras construcciones,98608.605816
01/02/2016,6,2016,2,febrero,23,Construcción,14,Jalisco,94893.512107,Miles de pesos constantes,Cifras definitivas,Otras construcciones,94462.73910799999
01/03/2016,6,2016,3,marzo,23,Construcción,14,Jalisco,150820.220709,Miles de pesos constantes,Cifras definitivas,Otras construcciones,372150.436938
01/04/2016,6,2016,4,abril,23,Construcción,14,Jalisco,160345.844057,Miles de pesos constantes,Cifras definitivas,Otras construcciones,217770.299052
01/05/2016,6,2016,5,mayo,23,Construcción,14,Jalisco,153722.982448,Miles de pesos constantes,Cifras definitivas,Otras construcciones,255316.047174
01/06/2016,6,2016,6,junio,23,Construcción,14,Jalisco,151999.851317,Miles de pesos constantes,Cifras definitivas,Otras construcciones,216556.752788
01/07/2016,6,2016,7,julio,23,Construcción,14,Jalisco,209851.072004,Miles de pesos constantes,Cifras definitivas,Otras construcciones,220248.149973
01/08/2016,6,2016,8,agosto,23,Construcción,14,Jalisco,223570.951569,Miles de pesos constantes,Cifras definitivas,Otras construcciones,214462.432484
01/09/2016,6,2016,9,septiembre,23,Construcción,14,Jalisco,129758.273821,Miles de pesos constantes,Cifras definitivas,Otras construcciones,177708.46032
01/10/2016,6,2016,10,octubre,23,Construcción,14,Jalisco,197075.495517,Miles de pesos constantes,Cifras definitivas,Otras construcciones,241488.335599
01/11/2016,6,2016,11,noviembre,23,Construcción,14,Jalisco,213452.555565,Miles de pesos constantes,Cifras definitivas,Otras construcciones,158691.624776
01/12/2016,6,2016,12,diciembre,23,Construcción,14,Jalisco,219990.946768,Miles de pesos constantes,Cifras definitivas,Otras construcciones,160933.597996
01/01/2017,6,2017,1,enero,23,Construcción,14,Jalisco,100402.007027,Miles de pesos constantes,Cifras definitivas,Otras construcciones,112549.982214
01/02/2017,6,2017,2,febrero,23,Construcción,14,Jalisco,119632.130352,Miles de pesos constantes,Cifras definitivas,Otras construcciones,94893.512107
01/03/2017,6,2017,3,marzo,23,Construcción,14,Jalisco,151314.433351,Miles de pesos constantes,Cifras definitivas,Otras construcciones,150820.220709
01/04/2017,6,2017,4,abril,23,Construcción,14,Jalisco,141168.09561,Miles de pesos constantes,Cifras definitivas,Otras construcciones,160345.844057
01/05/2017,6,2017,5,mayo,23,Construcción,14,Jalisco,159374.118113,Miles de pesos constantes,Cifras definitivas,Otras construcciones,153722.982448
01/06/2017,6,2017,6,junio,23,Construcción,14,Jalisco,262103.054238,Miles de pesos constantes,Cifras definitivas,Otras construcciones,151999.851317
01/07/2017,6,2017,7,julio,23,Construcción,14,Jalisco,123894.155838,Miles de pesos constantes,Cifras definitivas,Otras construcciones,209851.072004
01/08/2017,6,2017,8,agosto,23,Construcción,14,Jalisco,163220.510097,Miles de pesos constantes,Cifras definitivas,Otras construcciones,223570.951569
01/09/2017,6,2017,9,septiembre,23,Construcción,14,Jalisco,125391.123037,Miles de pesos constantes,Cifras definitivas,Otras construcciones,129758.273821
01/10/2017,6,2017,10,octubre,23,Construcción,14,Jalisco,172688.931174,Miles de pesos constantes,Cifras definitivas,Otras construcciones,197075.495517
01/11/2017,6,2017,11,noviembre,23,Construcción,14,Jalisco,153731.165043,Miles de pesos constantes,Cifras definitivas,Otras construcciones,213452.555565
01/12/2017,6,2017,12,diciembre,23,Construcción,14,Jalisco,81341.90601599999,Miles de pesos constantes,Cifras definitivas,Otras construcciones,219990.946768
01/01/2018,6,2018,1,enero,23,Construcción,14,Jalisco,146450.039167,Miles de pesos constantes,Cifras definitivas,Otras construcciones,100402.007027
01/02/2018,6,2018,2,febrero,23,Construcción,14,Jalisco,142990.020708,Miles de pesos constantes,Cifras definitivas,Otras construcciones,119632.130352
01/03/2018,6,2018,3,marzo,23,Construcción,14,Jalisco,168952.860928,Miles de pesos constantes,Cifras definitivas,Otras construcciones,151314.433351
01/04/2018,6,2018,4,abril,23,Construcción,14,Jalisco,242875.604619,Miles de pesos constantes,Cifras definitivas,Otras construcciones,141168.09561
01/05/2018,6,2018,5,mayo,23,Construcción,14,Jalisco,359949.196875,Miles de pesos constantes,Cifras definitivas,Otras construcciones,159374.118113
01/06/2018,6,2018,6,junio,23,Construcción,14,Jalisco,350481.406041,Miles de pesos constantes,Cifras definitivas,Otras construcciones,262103.054238
01/07/2018,6,2018,7,julio,23,Construcción,14,Jalisco,173207.131825,Miles de pesos constantes,Cifras definitivas,Otras construcciones,123894.155838
01/08/2018,6,2018,8,agosto,23,Construcción,14,Jalisco,131215.579801,Miles de pesos constantes,Cifras definitivas,Otras construcciones,163220.510097
01/09/2018,6,2018,9,septiembre,23,Construcción,14,Jalisco,121704.495823,Miles de pesos constantes,Cifras definitivas,Otras construcciones,125391.123037
01/10/2018,6,2018,10,octubre,23,Construcción,14,Jalisco,134662.388137,Miles de pesos constantes,Cifras definitivas,Otras construcciones,172688.931174
01/11/2018,6,2018,11,noviembre,23,Construcción,14,Jalisco,154607.641242,Miles de pesos constantes,Cifras definitivas,Otras construcciones,153731.165043
01/12/2018,6,2018,12,diciembre,23,Construcción,14,Jalisco,262642.481644,Miles de pesos constantes,Cifras definitivas,Otras construcciones,81341.90601599999
01/01/2019,6,2019,1,enero,23,Construcción,14,Jalisco,145378.253251,Miles de pesos constantes,Cifras definitivas,Otras construcciones,146450.039167
01/02/2019,6,2019,2,febrero,23,Construcción,14,Jalisco,138545.366226,Miles de pesos constantes,Cifras definitivas,Otras construcciones,142990.020708
01/03/2019,6,2019,3,marzo,23,Construcción,14,Jalisco,168575.632577,Miles de pesos constantes,Cifras definitivas,Otras construcciones,168952.860928
01/04/2019,6,2019,4,abril,23,Construcción,14,Jalisco,155231.384785,Miles de pesos constantes,Cifras definitivas,Otras construcciones,242875.604619
01/05/2019,6,2019,5,mayo,23,Construcción,14,Jalisco,188577.429118,Miles de pesos constantes,Cifras definitivas,Otras construcciones,359949.196875
01/06/2019,6,2019,6,junio,23,Construcción,14,Jalisco,220125.28231,Miles de pesos constantes,Cifras definitivas,Otras construcciones,350481.406041
01/07/2019,6,2019,7,julio,23,Construcción,14,Jalisco,163058.184107,Miles de pesos constantes,Cifras definitivas,Otras construcciones,173207.131825
01/08/2019,6,2019,8,agosto,23,Construcción,14,Jalisco,151762.566652,Miles de pesos constantes,Cifras definitivas,Otras construcciones,131215.579801
01/09/2019,6,2019,9,septiembre,23,Construcción,14,Jalisco,226877.712683,Miles de pesos constantes,Cifras definitivas,Otras construcciones,121704.495823
01/10/2019,6,2019,10,octubre,23,Construcción,14,Jalisco,331582.372488,Miles de pesos constantes,Cifras definitivas,Otras construcciones,134662.388137
01/11/2019,6,2019,11,noviembre,23,Construcción,14,Jalisco,230900.127022,Miles de pesos constantes,Cifras definitivas,Otras construcciones,154607.641242
01/12/2019,6,2019,12,diciembre,23,Construcción,14,Jalisco,215982.456953,Miles de pesos constantes,Cifras definitivas,Otras construcciones,262642.481644
01/01/2020,6,2020,1,enero,23,Construcción,14,Jalisco,139429.278751,Miles de pesos constantes,Cifras definitivas,Otras construcciones,145378.253251
01/02/2020,6,2020,2,febrero,23,Construcción,14,Jalisco,167676.412639,Miles de pesos constantes,Cifras definitivas,Otras construcciones,138545.366226
01/03/2020,6,2020,3,marzo,23,Construcción,14,Jalisco,181517.904738,Miles de pesos constantes,Cifras definitivas,Otras construcciones,168575.632577
01/04/2020,6,2020,4,abril,23,Construcción,14,Jalisco,164924.193144,Miles de pesos constantes,Cifras definitivas,Otras construcciones,155231.384785
01/05/2020,6,2020,5,mayo,23,Construcción,14,Jalisco,77549.49456000001,Miles de pesos constantes,Cifras definitivas,Otras construcciones,188577.429118
01/06/2020,6,2020,6,junio,23,Construcción,14,Jalisco,101442.484224,Miles de pesos constantes,Cifras definitivas,Otras construcciones,220125.28231
01/07/2020,6,2020,7,julio,23,Construcción,14,Jalisco,100217.620314,Miles de pesos constantes,Cifras definitivas,Otras construcciones,163058.184107
01/08/2020,6,2020,8,agosto,23,Construcción,14,Jalisco,113668.565478,Miles de pesos constantes,Cifras definitivas,Otras construcciones,151762.566652
01/09/2020,6,2020,9,septiembre,23,Construcción,14,Jalisco,133953.286825,Miles de pesos constantes,Cifras definitivas,Otras construcciones,226877.712683
01/10/2020,6,2020,10,octubre,23,Construcción,14,Jalisco,118519.103128,Miles de pesos constantes,Cifras definitivas,Otras construcciones,331582.372488
01/11/2020,6,2020,11,noviembre,23,Construcción,14,Jalisco,164611.958327,Miles de pesos constantes,Cifras definitivas,Otras construcciones,230900.127022
01/12/2020,6,2020,12,diciembre,23,Construcción,14,Jalisco,144469.876721,Miles de pesos constantes,Cifras definitivas,Otras construcciones,215982.456953
01/01/2021,6,2021,1,enero,23,Construcción,14,Jalisco,124725.31477,Miles de pesos constantes,Cifras definitivas,Otras construcciones,139429.278751
01/02/2021,6,2021,2,febrero,23,Construcción,14,Jalisco,111926.185373,Miles de pesos constantes,Cifras definitivas,Otras construcciones,167676.412639
01/03/2021,6,2021,3,marzo,23,Construcción,14,Jalisco,141824.966039,Miles de pesos constantes,Cifras definitivas,Otras construcciones,181517.904738
01/04/2021,6,2021,4,abril,23,Construcción,14,Jalisco,147695.983512,Miles de pesos constantes,Cifras definitivas,Otras construcciones,164924.193144
01/05/2021,6,2021,5,mayo,23,Construcción,14,Jalisco,178334.271221,Miles de pesos constantes,Cifras definitivas,Otras construcciones,77549.49456000001
01/06/2021,6,2021,6,junio,23,Construcción,14,Jalisco,184623.653873,Miles de pesos constantes,Cifras definitivas,Otras construcciones,101442.484224
01/07/2021,6,2021,7,julio,23,Construcción,14,Jalisco,122904.102939,Miles de pesos constantes,Cifras definitivas,Otras construcciones,100217.620314
01/08/2021,6,2021,8,agosto,23,Construcción,14,Jalisco,167352.512518,Miles de pesos constantes,Cifras definitivas,Otras construcciones,113668.565478
01/09/2021,6,2021,9,septiembre,23,Construcción,14,Jalisco,210015.735996,Miles de pesos constantes,Cifras definitivas,Otras construcciones,133953.286825
01/10/2021,6,2021,10,octubre,23,Construcción,14,Jalisco,190818.908913,Miles de pesos constantes,Cifras definitivas,Otras construcciones,118519.103128
01/11/2021,6,2021,11,noviembre,23,Construcción,14,Jalisco,97869.972435,Miles de pesos constantes,Cifras definitivas,Otras construcciones,164611.958327
01/12/2021,6,2021,12,diciembre,23,Construcción,14,Jalisco,130944.802244,Miles de pesos constantes,Cifras definitivas,Otras construcciones,144469.876721
01/01/2022,6,2022,1,enero,23,Construcción,14,Jalisco,171569.096537,Miles de pesos constantes,Cifras preliminares,Otras construcciones,124725.31477
01/02/2022,6,2022,2,febrero,23,Construcción,14,Jalisco,76816.671196,Miles de pesos constantes,Cifras preliminares,Otras construcciones,111926.185373
01/03/2022,6,2022,3,marzo,23,Construcción,14,Jalisco,229547.78325,Miles de pesos constantes,Cifras preliminares,Otras construcciones,141824.966039
01/04/2022,6,2022,4,abril,23,Construcción,14,Jalisco,168511.601008,Miles de pesos constantes,Cifras preliminares,Otras construcciones,147695.983512
01/05/2022,6,2022,5,mayo,23,Construcción,14,Jalisco,337028.303339,Miles de pesos constantes,Cifras preliminares,Otras construcciones,178334.271221
01/06/2022,6,2022,6,junio,23,Construcción,14,Jalisco,100132.540138,Miles de pesos constantes,Cifras preliminares,Otras construcciones,184623.653873
01/07/2022,6,2022,7,julio,23,Construcción,14,Jalisco,220933.983869,Miles de pesos constantes,Cifras preliminares,Otras construcciones,122904.102939
01/08/2022,6,2022,8,agosto,23,Construcción,14,Jalisco,248651.384674,Miles de pesos constantes,Cifras preliminares,Otras construcciones,167352.512518
01/09/2022,6,2022,9,septiembre,23,Construcción,14,Jalisco,130678.556041,Miles de pesos constantes,Cifras preliminares,Otras construcciones,210015.735996
