fecha,CVE,Estado,Sospechoso,Positivo,Fallecimientos,merge
24/06/2020,21,Puebla,3515,8742,1024,0
24/06/2020,22,Querétaro,206,1803,252,0
24/06/2020,23,Quintana Roo,436,3143,534,0
24/06/2020,24,San Luis Potosí,732,2508,117,0
24/06/2020,25,Sinaloa,1895,7473,1126,0
24/06/2020,26,Sonora,4579,6303,554,0
24/06/2020,27,Tabasco,1903,9219,957,0
24/06/2020,28,Tamaulipas,2674,4825,302,0
24/06/2020,29,Tlaxcala,573,2177,280,0
24/06/2020,30,Veracruz,1965,8840,1373,0
24/06/2020,31,Yucatán,458,3529,355,0
24/06/2020,32,Zacatecas,133,747,80,0
25/06/2020,1,Aguascalientes,408,2071,122,0
25/06/2020,2,Baja California,1683,8272,1824,0
25/06/2020,3,Baja California Sur,386,1324,69,0
25/06/2020,4,Campeche,492,1581,175,0
25/06/2020,5,Coahuila,3981,3479,190,0
25/06/2020,6,Colima,117,459,58,0
25/06/2020,7,Chiapas,798,4146,435,0
25/06/2020,8,Chihuahua,1197,2839,610,0
25/06/2020,9,Ciudad de México,10173,45125,6116,0
25/06/2020,10,Durango,838,1567,132,0
25/06/2020,11,Guanajuato,2407,6126,301,0
25/06/2020,12,Guerrero,1304,4828,820,0
25/06/2020,13,Hidalgo,287,3579,599,0
25/06/2020,14,Jalisco,2094,5875,563,0
25/06/2020,15,México,10375,32017,3873,0
25/06/2020,16,Michoacán,1998,5291,415,0
25/06/2020,17,Morelos,400,2683,639,0
25/06/2020,18,Nayarit,232,1487,168,0
25/06/2020,19,Nuevo León,3060,4580,277,0
25/06/2020,20,Oaxaca,1105,4549,513,0
25/06/2020,21,Puebla,3925,9014,1101,0
25/06/2020,22,Querétaro,200,1830,255,0
25/06/2020,23,Quintana Roo,461,3233,543,0
25/06/2020,24,San Luis Potosí,963,2511,122,0
25/06/2020,25,Sinaloa,2060,7569,1147,0
25/06/2020,26,Sonora,4826,6491,572,0
25/06/2020,27,Tabasco,2030,9486,969,0
25/06/2020,28,Tamaulipas,2544,5074,314,0
25/06/2020,29,Tlaxcala,557,2265,282,0
25/06/2020,30,Veracruz,2041,9161,1395,0
25/06/2020,31,Yucatán,491,3670,368,0
25/06/2020,32,Zacatecas,150,769,85,0
26/06/2020,1,Aguascalientes,347,2131,129,0
26/06/2020,2,Baja California,1679,8487,1854,0
26/06/2020,3,Baja California Sur,314,1384,69,0
26/06/2020,4,Campeche,520,1654,181,0
26/06/2020,5,Coahuila,4168,3688,197,0
26/06/2020,6,Colima,115,484,62,0
26/06/2020,7,Chiapas,809,4224,464,0
26/06/2020,8,Chihuahua,1228,2911,616,0
26/06/2020,9,Ciudad de México,10638,45977,6245,0
26/06/2020,10,Durango,862,1653,134,0
26/06/2020,11,Guanajuato,2448,6402,327,0
26/06/2020,12,Guerrero,1335,4933,836,0
26/06/2020,13,Hidalgo,302,3647,609,0
26/06/2020,14,Jalisco,2131,6054,603,0
26/06/2020,15,México,10970,32667,4021,0
26/06/2020,16,Michoacán,2164,5393,420,0
26/06/2020,17,Morelos,385,2734,643,0
26/06/2020,18,Nayarit,222,1538,177,0
26/06/2020,19,Nuevo León,3606,4690,294,0
26/06/2020,20,Oaxaca,988,4825,535,0
26/06/2020,21,Puebla,4197,9301,1155,0
26/06/2020,22,Querétaro,197,1867,259,0
26/06/2020,23,Quintana Roo,497,3303,551,0
26/06/2020,24,San Luis Potosí,857,2618,131,0
26/06/2020,25,Sinaloa,2077,7763,1169,0
26/06/2020,26,Sonora,5047,6677,596,0
26/06/2020,27,Tabasco,2132,9752,989,0
26/06/2020,28,Tamaulipas,2875,5214,323,0
26/06/2020,29,Tlaxcala,671,2303,292,0
26/06/2020,30,Veracruz,1992,9520,1428,0
26/06/2020,31,Yucatán,492,3803,377,0
26/06/2020,32,Zacatecas,175,795,86,0
27/06/2020,1,Aguascalientes,315,2161,134,0
27/06/2020,2,Baja California,1709,8647,1873,0
27/06/2020,3,Baja California Sur,361,1389,69,0
27/06/2020,4,Campeche,511,1717,188,0
27/06/2020,5,Coahuila,4207,3791,201,0
27/06/2020,6,Colima,111,502,63,0
27/06/2020,7,Chiapas,844,4275,490,0
27/06/2020,8,Chihuahua,1254,2947,626,0
27/06/2020,9,Ciudad de México,10139,46610,6324,0
27/06/2020,10,Durango,983,1688,136,0
27/06/2020,11,Guanajuato,2886,6611,334,0
27/06/2020,12,Guerrero,1278,5052,846,0
27/06/2020,13,Hidalgo,326,3724,623,0
27/06/2020,14,Jalisco,2217,6190,620,0
27/06/2020,15,México,10997,33153,4156,0
27/06/2020,16,Michoacán,2218,5478,429,0
27/06/2020,17,Morelos,355,2815,647,0
27/06/2020,18,Nayarit,216,1592,183,0
27/06/2020,19,Nuevo León,3580,4943,298,0
27/06/2020,20,Oaxaca,1011,4949,554,0
27/06/2020,21,Puebla,4452,9522,1181,0
27/06/2020,22,Querétaro,181,1865,264,0
27/06/2020,23,Quintana Roo,456,3399,556,0
27/06/2020,24,San Luis Potosí,650,2847,141,0
27/06/2020,25,Sinaloa,2102,7801,1218,0
27/06/2020,26,Sonora,5108,6943,648,0
27/06/2020,27,Tabasco,2043,9988,997,0
27/06/2020,28,Tamaulipas,3207,5379,334,0
27/06/2020,29,Tlaxcala,756,2317,304,0
27/06/2020,30,Veracruz,2128,9696,1455,0
27/06/2020,31,Yucatán,353,3986,391,0
27/06/2020,32,Zacatecas,145,825,88,0
28/06/2020,1,Aguascalientes,245,2219,134,0
28/06/2020,2,Baja California,1712,8722,1883,0
28/06/2020,3,Baja California Sur,298,1437,69,0
28/06/2020,4,Campeche,431,1810,193,0
28/06/2020,5,Coahuila,3994,3999,210,0
28/06/2020,6,Colima,103,529,65,0
28/06/2020,7,Chiapas,779,4339,503,0
28/06/2020,8,Chihuahua,1261,2958,627,0
28/06/2020,9,Ciudad de México,9517,47047,6360,0
28/06/2020,10,Durango,1062,1736,136,0
28/06/2020,11,Guanajuato,2839,6785,342,0
28/06/2020,12,Guerrero,1112,5183,856,0
28/06/2020,13,Hidalgo,323,3762,628,0
28/06/2020,14,Jalisco,1939,6386,636,0
28/06/2020,15,México,10617,33480,4164,0
28/06/2020,16,Michoacán,2353,5506,431,0
28/06/2020,17,Morelos,362,2829,650,0
28/06/2020,18,Nayarit,160,1657,185,0
28/06/2020,19,Nuevo León,3337,5090,298,0
28/06/2020,20,Oaxaca,1026,5081,559,0
28/06/2020,21,Puebla,3935,9934,1213,0
28/06/2020,22,Querétaro,173,1893,268,0
28/06/2020,23,Quintana Roo,456,3437,562,0
28/06/2020,24,San Luis Potosí,516,2980,143,0
28/06/2020,25,Sinaloa,2056,7895,1236,0
28/06/2020,26,Sonora,5177,7064,664,0
28/06/2020,27,Tabasco,1951,10221,1015,0
28/06/2020,28,Tamaulipas,3093,5712,345,0
28/06/2020,29,Tlaxcala,696,2369,306,0
28/06/2020,30,Veracruz,2150,9812,1474,0
28/06/2020,31,Yucatán,342,4138,393,0
28/06/2020,32,Zacatecas,128,842,90,0
29/06/2020,1,Aguascalientes,242,2257,140,0
29/06/2020,2,Baja California,1799,8755,1899,0
29/06/2020,3,Baja California Sur,320,1487,69,0
29/06/2020,4,Campeche,439,1859,196,0
29/06/2020,5,Coahuila,3884,4270,214,0
29/06/2020,6,Colima,122,542,69,0
29/06/2020,7,Chiapas,804,4383,519,0
29/06/2020,8,Chihuahua,1245,3007,635,0
29/06/2020,9,Ciudad de México,10586,47437,6456,0
29/06/2020,10,Durango,1143,1787,139,0
29/06/2020,11,Guanajuato,2820,6995,348,0
29/06/2020,12,Guerrero,1147,5311,865,0
29/06/2020,13,Hidalgo,405,3782,642,0
29/06/2020,14,Jalisco,2142,6497,662,0
29/06/2020,15,México,11838,33696,4200,0
29/06/2020,16,Michoacán,2356,5568,441,0
29/06/2020,17,Morelos,398,2850,652,0
29/06/2020,18,Nayarit,201,1676,195,0
29/06/2020,19,Nuevo León,3052,5282,309,0
29/06/2020,20,Oaxaca,1072,5175,572,0
29/06/2020,21,Puebla,4044,10227,1241,0
29/06/2020,22,Querétaro,167,1935,276,0
29/06/2020,23,Quintana Roo,500,3539,565,0
29/06/2020,24,San Luis Potosí,525,3018,147,0
29/06/2020,25,Sinaloa,1923,8111,1257,0
29/06/2020,26,Sonora,4995,7407,689,0
29/06/2020,27,Tabasco,1977,10463,1031,0
29/06/2020,28,Tamaulipas,3135,5819,358,0
29/06/2020,29,Tlaxcala,705,2439,313,0
29/06/2020,30,Veracruz,2286,9973,1522,0
29/06/2020,31,Yucatán,545,4223,398,0
29/06/2020,32,Zacatecas,93,887,93,0
30/06/2020,1,Aguascalientes,204,2340,146,0
30/06/2020,2,Baja California,1791,8923,1931,0
30/06/2020,3,Baja California Sur,399,1529,70,0
30/06/2020,4,Campeche,520,1916,205,0
30/06/2020,5,Coahuila,3727,4573,229,0
30/06/2020,6,Colima,135,551,71,0
30/06/2020,7,Chiapas,762,4489,543,0
30/06/2020,8,Chihuahua,1266,3062,640,0
30/06/2020,9,Ciudad de México,11776,48014,6560,0
30/06/2020,10,Durango,1112,1899,142,0
30/06/2020,11,Guanajuato,3199,7336,357,0
30/06/2020,12,Guerrero,1204,5413,880,0
30/06/2020,13,Hidalgo,385,3866,665,0
30/06/2020,14,Jalisco,2390,6684,692,0
30/06/2020,15,México,12558,34253,4312,0
30/06/2020,16,Michoacán,2498,5665,450,0
30/06/2020,17,Morelos,511,2898,664,0
30/06/2020,18,Nayarit,233,1723,201,0
30/06/2020,19,Nuevo León,3069,5931,332,0
30/06/2020,20,Oaxaca,1195,5347,581,0
30/06/2020,21,Puebla,4420,10530,1274,0
30/06/2020,22,Querétaro,213,1963,281,0
30/06/2020,23,Quintana Roo,603,3619,575,0
30/06/2020,24,San Luis Potosí,651,3113,153,0
30/06/2020,25,Sinaloa,1856,8296,1298,0
30/06/2020,26,Sonora,5310,7587,708,0
30/06/2020,27,Tabasco,2194,10673,1047,0
30/06/2020,28,Tamaulipas,3709,5918,362,0
30/06/2020,29,Tlaxcala,771,2503,334,0
30/06/2020,30,Veracruz,2539,10173,1547,0
30/06/2020,31,Yucatán,685,4394,414,0
30/06/2020,32,Zacatecas,156,908,96,0
01/07/2020,1,Aguascalientes,321,2363,151,0
01/07/2020,2,Baja California,1596,9221,1962,0
01/07/2020,3,Baja California Sur,467,1578,76,0
01/07/2020,4,Campeche,512,1998,216,0
01/07/2020,5,Coahuila,3714,4883,232,0
01/07/2020,6,Colima,148,578,73,0
01/07/2020,7,Chiapas,710,4612,557,0
01/07/2020,8,Chihuahua,1267,3112,648,0
01/07/2020,9,Ciudad de México,12785,48568,6642,0
01/07/2020,10,Durango,1140,2001,147,0
01/07/2020,11,Guanajuato,3095,7744,370,0
01/07/2020,12,Guerrero,1181,5571,900,0
01/07/2020,13,Hidalgo,362,3977,678,0
01/07/2020,14,Jalisco,2398,6873,729,0
01/07/2020,15,México,12973,34953,4450,0
01/07/2020,16,Michoacán,2474,5810,466,0
01/07/2020,17,Morelos,391,2984,677,0
01/07/2020,18,Nayarit,237,1776,208,0
01/07/2020,19,Nuevo León,3355,6226,344,0
01/07/2020,20,Oaxaca,1344,5409,588,0
01/07/2020,21,Puebla,4694,10719,1338,0
01/07/2020,22,Querétaro,203,2012,291,0
01/07/2020,23,Quintana Roo,626,3783,595,0
01/07/2020,24,San Luis Potosí,720,3216,157,0
01/07/2020,25,Sinaloa,1858,8456,1331,0
01/07/2020,26,Sonora,5347,7876,737,0
01/07/2020,27,Tabasco,2367,10921,1077,0
01/07/2020,28,Tamaulipas,4222,6041,372,0
01/07/2020,29,Tlaxcala,817,2541,353,0
01/07/2020,30,Veracruz,2563,10518,1595,0
01/07/2020,31,Yucatán,924,4509,443,0
01/07/2020,32,Zacatecas,194,941,98,0
02/07/2020,1,Aguascalientes,363,2399,154,0
02/07/2020,2,Baja California,1603,9423,2007,0
02/07/2020,3,Baja California Sur,511,1631,78,0
02/07/2020,4,Campeche,516,2092,223,0
02/07/2020,5,Coahuila,3891,5213,239,0
02/07/2020,6,Colima,158,603,78,0
02/07/2020,7,Chiapas,765,4649,584,0
02/07/2020,8,Chihuahua,1246,3211,653,0
02/07/2020,9,Ciudad de México,12746,49573,6750,0
02/07/2020,10,Durango,1159,2080,149,0
02/07/2020,11,Guanajuato,2988,8062,390,0
02/07/2020,12,Guerrero,1356,5652,913,0
02/07/2020,13,Hidalgo,360,4079,697,0
02/07/2020,14,Jalisco,2547,7030,762,0
02/07/2020,15,México,13525,35631,4514,0
02/07/2020,16,Michoacán,2387,5996,479,0
02/07/2020,17,Morelos,439,3032,682,0
02/07/2020,18,Nayarit,220,1840,209,0
02/07/2020,19,Nuevo León,3131,6656,361,0
02/07/2020,20,Oaxaca,1277,5671,601,0
02/07/2020,21,Puebla,4698,11161,1406,0
02/07/2020,22,Querétaro,243,2052,294,0
02/07/2020,23,Quintana Roo,607,3947,605,0
02/07/2020,24,San Luis Potosí,753,3324,160,0
02/07/2020,25,Sinaloa,1960,8613,1356,0
02/07/2020,26,Sonora,5292,8337,773,0
02/07/2020,27,Tabasco,2636,11165,1096,0
02/07/2020,28,Tamaulipas,4056,6553,398,0
02/07/2020,29,Tlaxcala,873,2591,367,0
02/07/2020,30,Veracruz,2901,10671,1635,0
02/07/2020,31,Yucatán,960,4601,466,0
02/07/2020,32,Zacatecas,256,973,100,0
03/07/2020,1,Aguascalientes,450,2415,156,0
03/07/2020,2,Baja California,1574,9639,2033,0
03/07/2020,3,Baja California Sur,551,1680,82,0
03/07/2020,4,Campeche,531,2170,234,0
03/07/2020,5,Coahuila,4172,5360,242,0
03/07/2020,6,Colima,134,643,82,0
03/07/2020,7,Chiapas,804,4681,599,0
03/07/2020,8,Chihuahua,1267,3265,659,0
03/07/2020,9,Ciudad de México,12597,50592,6848,0
03/07/2020,10,Durango,1258,2157,156,0
03/07/2020,11,Guanajuato,2815,8465,399,0
03/07/2020,12,Guerrero,1656,5767,947,0
03/07/2020,13,Hidalgo,317,4169,711,0
03/07/2020,14,Jalisco,2525,7261,787,0
03/07/2020,15,México,13799,36584,4615,0
03/07/2020,16,Michoacán,2305,6086,487,0
03/07/2020,17,Morelos,379,3108,691,0
03/07/2020,18,Nayarit,240,1905,212,0
03/07/2020,19,Nuevo León,3436,6843,384,0
03/07/2020,20,Oaxaca,1298,5930,608,0
03/07/2020,21,Puebla,4820,11557,1458,0
03/07/2020,22,Querétaro,245,2084,310,0
03/07/2020,23,Quintana Roo,608,4074,608,0
03/07/2020,24,San Luis Potosí,880,3408,162,0
03/07/2020,25,Sinaloa,2044,8748,1383,0
03/07/2020,26,Sonora,5099,8857,810,0
03/07/2020,27,Tabasco,2862,11444,1117,0
03/07/2020,28,Tamaulipas,3969,6955,442,0
03/07/2020,29,Tlaxcala,977,2668,374,0
03/07/2020,30,Veracruz,3123,10894,1656,0
03/07/2020,31,Yucatán,755,4841,477,0
03/07/2020,32,Zacatecas,260,1001,105,0
04/07/2020,1,Aguascalientes,480,2438,158,0
04/07/2020,2,Baja California,1553,9780,2055,0
04/07/2020,3,Baja California Sur,502,1744,85,0
04/07/2020,4,Campeche,513,2261,239,0
04/07/2020,5,Coahuila,4336,5513,256,0
04/07/2020,6,Colima,104,664,84,0
04/07/2020,7,Chiapas,726,4796,611,0
04/07/2020,8,Chihuahua,1300,3347,671,0
04/07/2020,9,Ciudad de México,11370,51658,6921,0
04/07/2020,10,Durango,1115,2254,157,0
04/07/2020,11,Guanajuato,2528,8914,413,0
04/07/2020,12,Guerrero,1765,5954,973,0
04/07/2020,13,Hidalgo,340,4224,714,0
04/07/2020,14,Jalisco,2404,7507,807,0
04/07/2020,15,México,13255,37360,4670,0
04/07/2020,16,Michoacán,2310,6162,491,0
04/07/2020,17,Morelos,361,3147,692,0
04/07/2020,18,Nayarit,216,1959,213,0
04/07/2020,19,Nuevo León,3259,7227,399,0
04/07/2020,20,Oaxaca,1254,6128,617,0
04/07/2020,21,Puebla,4753,11874,1481,0
04/07/2020,22,Querétaro,204,2135,320,0
04/07/2020,23,Quintana Roo,533,4196,615,0
04/07/2020,24,San Luis Potosí,899,3541,171,0
04/07/2020,25,Sinaloa,2014,8902,1404,0
04/07/2020,26,Sonora,5273,9093,830,0
04/07/2020,27,Tabasco,2514,11857,1150,0
04/07/2020,28,Tamaulipas,4136,7215,463,0
04/07/2020,29,Tlaxcala,908,2809,387,0
04/07/2020,30,Veracruz,2672,11477,1719,0
04/07/2020,31,Yucatán,585,4972,480,0
04/07/2020,32,Zacatecas,205,1057,109,0
05/07/2020,1,Aguascalientes,489,2440,158,0
